100  100  17
34  54  10  0
34  54  11  0
34  54  12  1
34  53  4  1
34  53  5  1
34  53  6  1
34  53  7  1
34  53  8  1
34  53  9  1
34  53  10  1
34  53  11  1
34  53  12  1
34  52  4  1
34  52  5  1
34  52  6  1
34  52  7  1
34  52  8  1
34  52  9  1
34  52  10  1
34  52  11  1
34  52  12  1
34  51  4  1
34  51  5  1
34  51  6  1
34  51  7  1
34  51  8  1
34  51  9  1
34  51  10  1
34  51  11  1
34  51  12  1
34  50  4  1
34  50  5  1
35  78  4  1
35  78  5  1
35  78  6  1
35  78  7  1
35  78  8  1
35  78  9  1
35  78  10  1
35  78  11  1
35  78  12  1
35  77  4  1
35  77  5  0
35  77  6  0
35  77  7  0
35  77  8  1
35  77  9  1
35  77  10  1
35  77  11  1
35  77  12  1
35  76  4  1
35  76  5  0
35  76  6  0
35  76  7  0
35  76  8  0
35  76  9  0
35  76  10  0
35  76  11  0
35  76  12  1
35  75  4  1
35  75  5  0
35  75  6  0
35  75  7  0
35  75  8  0
35  75  9  0
35  75  10  0
35  75  11  0
35  75  12  1
35  74  4  1
35  74  5  0
35  74  6  0
35  74  7  0
35  74  8  0
35  74  9  0
35  74  10  0
35  74  11  0
35  74  12  1
35  73  4  1
35  73  5  0
35  73  6  0
35  73  7  0
35  73  8  0
35  73  9  0
35  73  10  0
35  73  11  0
35  73  12  1
35  72  4  1
35  72  5  0
35  72  6  0
35  72  7  0
35  72  8  0
35  72  9  0
35  72  10  0
35  72  11  0
35  72  12  1
35  71  4  1
35  71  5  0
35  71  6  0
35  71  7  0
35  71  8  0
35  71  9  0
35  71  10  0
35  71  11  0
35  71  12  1
35  70  4  1
35  70  5  0
35  70  6  0
35  70  7  0
35  70  8  0
35  70  9  0
35  70  10  0
35  70  11  0
35  70  12  1
35  69  4  1
35  69  5  0
35  69  6  0
35  69  7  0
35  69  8  0
35  69  9  0
35  69  10  0
35  69  11  0
35  69  12  1
35  68  4  1
35  68  5  0
35  68  6  0
35  68  7  0
35  68  8  0
35  68  9  0
35  68  10  0
35  68  11  0
35  68  12  1
35  67  4  1
35  67  5  0
35  67  6  0
35  67  7  0
35  67  8  0
35  67  9  0
35  67  10  0
35  67  11  0
35  67  12  1
35  66  4  1
35  66  5  0
35  66  6  0
35  66  7  0
35  66  8  0
35  66  9  0
35  66  10  0
35  66  11  0
35  66  12  1
35  65  4  1
35  65  5  0
35  65  6  0
35  65  7  0
35  65  8  0
35  65  9  0
35  65  10  0
35  65  11  0
35  65  12  1
35  64  4  1
35  64  5  0
35  64  6  0
35  64  7  0
35  64  8  0
35  64  9  0
35  64  10  0
35  64  11  0
35  64  12  1
35  63  4  1
35  63  5  0
35  63  6  0
35  63  7  0
35  63  8  0
35  63  9  0
35  63  10  0
35  63  11  1
35  63  12  1
35  62  4  1
35  62  5  1
35  62  6  1
35  62  7  1
35  62  8  1
35  62  9  1
35  62  10  1
35  62  11  1
35  62  12  1
35  61  4  1
35  61  5  1
35  61  6  1
35  61  7  1
35  61  8  1
35  61  9  1
35  61  10  1
35  61  11  1
35  61  12  1
35  60  4  1
35  60  5  1
35  60  6  1
35  60  7  1
35  60  8  1
35  60  9  1
35  60  10  1
35  60  11  1
35  60  12  1
35  59  4  1
35  59  5  1
35  59  6  1
35  59  7  1
35  59  8  1
35  59  9  1
35  59  10  1
35  59  11  1
35  59  12  1
35  58  4  1
35  58  5  1
35  58  6  0
35  58  7  0
35  58  8  0
35  58  9  0
35  58  10  0
35  58  11  0
35  58  12  1
35  57  4  1
35  57  5  0
35  57  6  0
35  57  7  0
35  57  8  0
35  57  9  0
35  57  10  0
35  57  11  0
35  57  12  1
35  56  4  1
35  56  5  0
35  56  6  0
35  56  7  0
35  56  8  0
35  56  9  0
35  56  10  0
35  56  11  0
35  56  12  1
35  55  4  1
35  55  5  0
35  55  6  0
35  55  7  0
35  55  8  0
35  55  9  0
35  55  10  0
35  55  11  0
35  55  12  1
35  54  4  1
35  54  5  0
35  54  6  0
35  54  7  0
35  54  8  0
35  54  9  0
35  54  10  0
35  54  11  0
35  54  12  1
35  53  4  1
35  53  5  0
35  53  6  0
35  53  7  0
35  53  8  0
35  53  9  0
35  53  10  0
35  53  11  0
35  53  12  1
35  52  4  1
35  52  5  0
35  52  6  0
35  52  7  0
35  52  8  0
35  52  9  0
35  52  10  0
35  52  11  0
35  52  12  1
35  51  4  1
35  51  5  1
35  51  6  1
35  51  7  1
35  51  8  1
35  51  9  1
35  51  10  1
35  51  11  1
35  51  12  1
35  50  4  1
35  50  5  1
35  50  6  1
35  50  7  1
35  50  8  1
35  50  9  1
35  50  10  1
35  50  11  1
35  50  12  1
35  49  4  1
35  49  5  1
35  49  6  1
35  49  7  1
35  49  8  1
35  49  9  1
35  49  10  1
35  49  11  1
35  49  12  1
36  78  4  1
36  78  5  1
36  78  6  1
36  78  7  1
36  78  8  1
36  78  9  1
36  78  10  1
36  78  11  1
36  78  12  1
36  77  4  1
36  77  5  0
36  77  6  0
36  77  7  0
36  77  8  0
36  77  9  0
36  77  10  0
36  77  11  0
36  77  12  1
36  76  4  1
36  76  5  0
36  76  6  0
36  76  7  0
36  76  8  0
36  76  9  0
36  76  10  0
36  76  11  0
36  76  12  1
36  75  4  1
36  75  5  0
36  75  6  0
36  75  7  0
36  75  8  0
36  75  9  0
36  75  10  0
36  75  11  0
36  75  12  1
36  74  4  1
36  74  5  0
36  74  6  0
36  74  7  0
36  74  8  0
36  74  9  0
36  74  10  0
36  74  11  0
36  74  12  1
36  73  4  1
36  73  5  0
36  73  6  0
36  73  7  0
36  73  8  0
36  73  9  0
36  73  10  0
36  73  11  0
36  73  12  1
36  72  4  1
36  72  5  0
36  72  6  0
36  72  7  0
36  72  8  0
36  72  9  0
36  72  10  0
36  72  11  0
36  72  12  1
36  71  4  1
36  71  5  0
36  71  6  0
36  71  7  0
36  71  8  0
36  71  9  0
36  71  10  0
36  71  11  0
36  71  12  1
36  70  4  1
36  70  5  0
36  70  6  0
36  70  7  0
36  70  8  0
36  70  9  0
36  70  10  0
36  70  11  0
36  70  12  1
36  69  4  1
36  69  5  0
36  69  6  0
36  69  7  0
36  69  8  0
36  69  9  0
36  69  10  0
36  69  11  0
36  69  12  1
36  68  4  1
36  68  5  0
36  68  6  0
36  68  7  0
36  68  8  0
36  68  9  0
36  68  10  0
36  68  11  0
36  68  12  1
36  67  4  1
36  67  5  0
36  67  6  0
36  67  7  0
36  67  8  0
36  67  9  0
36  67  10  0
36  67  11  0
36  67  12  1
36  66  4  1
36  66  5  0
36  66  6  0
36  66  7  0
36  66  8  0
36  66  9  0
36  66  10  0
36  66  11  0
36  66  12  1
36  65  4  1
36  65  5  0
36  65  6  0
36  65  7  0
36  65  8  0
36  65  9  0
36  65  10  0
36  65  11  0
36  65  12  1
36  64  4  1
36  64  5  0
36  64  6  0
36  64  7  0
36  64  8  0
36  64  9  0
36  64  10  0
36  64  11  0
36  64  12  1
36  63  4  1
36  63  5  0
36  63  6  0
36  63  7  0
36  63  8  0
36  63  9  0
36  63  10  0
36  63  11  0
36  63  12  1
36  62  4  1
36  62  5  0
36  62  6  0
36  62  7  0
36  62  8  0
36  62  9  0
36  62  10  0
36  62  11  0
36  62  12  1
36  61  4  1
36  61  5  0
36  61  6  0
36  61  7  0
36  61  8  0
36  61  9  0
36  61  10  0
36  61  11  0
36  61  12  1
36  60  4  1
36  60  5  1
36  60  6  1
36  60  7  1
36  60  8  1
36  60  9  1
36  60  10  1
36  60  11  1
36  60  12  1
36  59  4  1
36  59  5  1
36  59  6  1
36  59  7  1
36  59  8  1
36  59  9  1
36  59  10  1
36  59  11  1
36  59  12  1
36  58  4  1
36  58  5  1
36  58  6  1
36  58  7  1
36  58  8  1
36  58  9  1
36  58  10  1
36  58  11  1
36  58  12  1
36  57  4  1
36  57  5  1
36  57  6  1
36  57  7  1
36  57  8  1
36  57  9  1
36  57  10  1
36  57  11  1
36  57  12  1
36  56  4  1
36  56  5  0
36  56  6  0
36  56  7  0
36  56  8  0
36  56  9  0
36  56  10  0
36  56  11  0
36  56  12  1
36  55  4  1
36  55  5  0
36  55  6  0
36  55  7  0
36  55  8  0
36  55  9  0
36  55  10  0
36  55  11  0
36  55  12  1
36  54  4  1
36  54  5  0
36  54  6  0
36  54  7  0
36  54  8  0
36  54  9  0
36  54  10  0
36  54  11  0
36  54  12  1
36  53  4  1
36  53  5  0
36  53  6  0
36  53  7  0
36  53  8  0
36  53  9  0
36  53  10  0
36  53  11  0
36  53  12  1
36  52  4  1
36  52  5  0
36  52  6  0
36  52  7  0
36  52  8  0
36  52  9  0
36  52  10  0
36  52  11  0
36  52  12  1
36  51  4  1
36  51  5  0
36  51  6  0
36  51  7  0
36  51  8  0
36  51  9  0
36  51  10  0
36  51  11  0
36  51  12  1
36  50  4  1
36  50  5  0
36  50  6  0
36  50  7  0
36  50  8  0
36  50  9  0
36  50  10  0
36  50  11  0
36  50  12  1
36  49  4  1
36  49  5  1
36  49  6  1
36  49  7  1
36  49  8  1
36  49  9  1
36  49  10  1
36  49  11  1
36  49  12  1
36  48  4  1
36  48  5  1
36  48  6  1
36  48  7  1
36  48  8  1
36  48  9  1
36  48  10  1
36  48  11  1
36  48  12  1
37  78  4  1
37  78  5  1
37  78  6  1
37  78  7  1
37  78  8  1
37  78  9  1
37  78  10  1
37  78  11  1
37  78  12  1
37  77  4  1
37  77  5  0
37  77  6  0
37  77  7  0
37  77  8  0
37  77  9  0
37  77  10  0
37  77  11  0
37  77  12  1
37  76  4  1
37  76  5  0
37  76  6  0
37  76  7  0
37  76  8  0
37  76  9  0
37  76  10  0
37  76  11  0
37  76  12  1
37  75  4  1
37  75  5  0
37  75  6  0
37  75  7  0
37  75  8  0
37  75  9  0
37  75  10  0
37  75  11  0
37  75  12  1
37  74  4  1
37  74  5  0
37  74  6  0
37  74  7  0
37  74  8  0
37  74  9  0
37  74  10  0
37  74  11  0
37  74  12  1
37  73  4  1
37  73  5  0
37  73  6  0
37  73  7  0
37  73  8  0
37  73  9  0
37  73  10  0
37  73  11  0
37  73  12  1
37  72  4  1
37  72  5  0
37  72  6  0
37  72  7  0
37  72  8  0
37  72  9  0
37  72  10  0
37  72  11  0
37  72  12  1
37  71  4  1
37  71  5  0
37  71  6  0
37  71  7  0
37  71  8  0
37  71  9  0
37  71  10  0
37  71  11  0
37  71  12  1
37  70  4  1
37  70  5  0
37  70  6  0
37  70  7  0
37  70  8  0
37  70  9  0
37  70  10  0
37  70  11  0
37  70  12  1
37  69  4  1
37  69  5  0
37  69  6  0
37  69  7  0
37  69  8  0
37  69  9  0
37  69  10  0
37  69  11  0
37  69  12  1
37  68  4  1
37  68  5  0
37  68  6  0
37  68  7  0
37  68  8  0
37  68  9  0
37  68  10  0
37  68  11  0
37  68  12  1
37  67  4  1
37  67  5  0
37  67  6  0
37  67  7  0
37  67  8  0
37  67  9  0
37  67  10  0
37  67  11  0
37  67  12  1
37  66  4  1
37  66  5  0
37  66  6  0
37  66  7  0
37  66  8  0
37  66  9  0
37  66  10  0
37  66  11  0
37  66  12  1
37  65  4  1
37  65  5  0
37  65  6  0
37  65  7  0
37  65  8  0
37  65  9  0
37  65  10  0
37  65  11  0
37  65  12  1
37  64  4  1
37  64  5  0
37  64  6  0
37  64  7  0
37  64  8  0
37  64  9  0
37  64  10  0
37  64  11  0
37  64  12  1
37  63  4  1
37  63  5  0
37  63  6  0
37  63  7  0
37  63  8  0
37  63  9  0
37  63  10  0
37  63  11  0
37  63  12  1
37  62  4  1
37  62  5  0
37  62  6  0
37  62  7  0
37  62  8  0
37  62  9  0
37  62  10  0
37  62  11  0
37  62  12  1
37  61  4  1
37  61  5  0
37  61  6  0
37  61  7  0
37  61  8  0
37  61  9  0
37  61  10  0
37  61  11  0
37  61  12  1
37  60  4  1
37  60  5  0
37  60  6  0
37  60  7  0
37  60  8  0
37  60  9  0
37  60  10  0
37  60  11  0
37  60  12  1
37  59  4  1
37  59  5  0
37  59  6  0
37  59  7  0
37  59  8  0
37  59  9  0
37  59  10  0
37  59  11  0
37  59  12  1
37  58  4  1
37  58  5  1
37  58  6  1
37  58  7  1
37  58  8  1
37  58  9  1
37  58  10  1
37  58  11  1
37  58  12  1
37  57  4  1
37  57  5  1
37  57  6  1
37  57  7  1
37  57  8  1
37  57  9  1
37  57  10  1
37  57  11  1
37  57  12  1
37  56  4  1
37  56  5  1
37  56  6  1
37  56  7  1
37  56  8  1
37  56  9  1
37  56  10  1
37  56  11  1
37  56  12  1
37  55  4  1
37  55  5  1
37  55  6  1
37  55  7  1
37  55  8  1
37  55  9  1
37  55  10  1
37  55  11  1
37  55  12  1
37  54  4  1
37  54  5  1
37  54  6  0
37  54  7  0
37  54  8  0
37  54  9  0
37  54  10  0
37  54  11  0
37  54  12  1
37  53  4  1
37  53  5  0
37  53  6  0
37  53  7  0
37  53  8  0
37  53  9  0
37  53  10  0
37  53  11  0
37  53  12  1
37  52  4  1
37  52  5  0
37  52  6  0
37  52  7  0
37  52  8  0
37  52  9  0
37  52  10  0
37  52  11  0
37  52  12  1
37  51  4  1
37  51  5  0
37  51  6  0
37  51  7  0
37  51  8  0
37  51  9  0
37  51  10  0
37  51  11  0
37  51  12  1
37  50  4  1
37  50  5  0
37  50  6  0
37  50  7  0
37  50  8  0
37  50  9  0
37  50  10  0
37  50  11  0
37  50  12  1
37  49  4  1
37  49  5  0
37  49  6  0
37  49  7  0
37  49  8  0
37  49  9  0
37  49  10  0
37  49  11  0
37  49  12  1
37  48  4  1
37  48  5  1
37  48  6  1
37  48  7  1
37  48  8  1
37  48  9  1
37  48  10  1
37  48  11  1
37  48  12  1
37  47  4  1
37  47  5  1
37  47  6  1
37  47  7  1
37  47  8  1
37  47  9  1
37  47  10  1
37  47  11  1
37  47  12  1
37  46  4  1
37  46  5  1
37  46  6  1
37  46  7  1
37  46  8  1
37  46  9  1
37  46  10  1
38  79  4  1
38  79  5  1
38  79  6  1
38  79  7  1
38  79  8  1
38  79  9  1
38  79  10  1
38  79  11  1
38  78  4  1
38  78  5  1
38  78  6  1
38  78  7  1
38  78  8  1
38  78  9  1
38  78  10  1
38  78  11  1
38  78  12  1
38  77  4  1
38  77  5  0
38  77  6  0
38  77  7  0
38  77  8  0
38  77  9  0
38  77  10  0
38  77  11  0
38  77  12  1
38  76  4  1
38  76  5  0
38  76  6  0
38  76  7  0
38  76  8  0
38  76  9  0
38  76  10  0
38  76  11  0
38  76  12  1
38  75  4  1
38  75  5  0
38  75  6  0
38  75  7  0
38  75  8  0
38  75  9  0
38  75  10  0
38  75  11  0
38  75  12  1
38  74  4  1
38  74  5  0
38  74  6  0
38  74  7  0
38  74  8  0
38  74  9  0
38  74  10  0
38  74  11  0
38  74  12  1
38  73  4  1
38  73  5  0
38  73  6  0
38  73  7  0
38  73  8  0
38  73  9  0
38  73  10  0
38  73  11  0
38  73  12  1
38  72  4  1
38  72  5  0
38  72  6  0
38  72  7  0
38  72  8  0
38  72  9  0
38  72  10  0
38  72  11  0
38  72  12  1
38  71  4  1
38  71  5  0
38  71  6  0
38  71  7  0
38  71  8  0
38  71  9  0
38  71  10  0
38  71  11  0
38  71  12  1
38  70  4  1
38  70  5  0
38  70  6  0
38  70  7  0
38  70  8  0
38  70  9  0
38  70  10  0
38  70  11  0
38  70  12  1
38  69  4  1
38  69  5  0
38  69  6  0
38  69  7  0
38  69  8  0
38  69  9  0
38  69  10  0
38  69  11  0
38  69  12  1
38  68  4  1
38  68  5  0
38  68  6  0
38  68  7  0
38  68  8  0
38  68  9  0
38  68  10  0
38  68  11  0
38  68  12  1
38  67  4  1
38  67  5  0
38  67  6  0
38  67  7  0
38  67  8  0
38  67  9  0
38  67  10  0
38  67  11  0
38  67  12  1
38  66  4  1
38  66  5  0
38  66  6  0
38  66  7  0
38  66  8  0
38  66  9  0
38  66  10  0
38  66  11  0
38  66  12  1
38  65  4  1
38  65  5  0
38  65  6  0
38  65  7  0
38  65  8  0
38  65  9  0
38  65  10  0
38  65  11  0
38  65  12  1
38  64  4  1
38  64  5  0
38  64  6  0
38  64  7  0
38  64  8  0
38  64  9  0
38  64  10  0
38  64  11  0
38  64  12  1
38  63  4  1
38  63  5  0
38  63  6  0
38  63  7  0
38  63  8  0
38  63  9  0
38  63  10  0
38  63  11  0
38  63  12  1
38  62  4  1
38  62  5  0
38  62  6  0
38  62  7  0
38  62  8  0
38  62  9  0
38  62  10  0
38  62  11  0
38  62  12  1
38  61  4  1
38  61  5  0
38  61  6  0
38  61  7  0
38  61  8  0
38  61  9  0
38  61  10  0
38  61  11  0
38  61  12  1
38  60  4  1
38  60  5  0
38  60  6  0
38  60  7  0
38  60  8  0
38  60  9  0
38  60  10  0
38  60  11  0
38  60  12  1
38  59  4  1
38  59  5  0
38  59  6  0
38  59  7  0
38  59  8  0
38  59  9  0
38  59  10  0
38  59  11  0
38  59  12  1
38  58  4  1
38  58  5  0
38  58  6  0
38  58  7  0
38  58  8  0
38  58  9  0
38  58  10  0
38  58  11  0
38  58  12  1
38  57  4  1
38  57  5  0
38  57  6  0
38  57  7  0
38  57  8  0
38  57  9  0
38  57  10  0
38  57  11  0
38  57  12  1
38  56  4  1
38  56  5  1
38  56  6  1
38  56  7  1
38  56  8  1
38  56  9  1
38  56  10  1
38  56  11  1
38  56  12  1
38  55  4  1
38  55  5  1
38  55  6  1
38  55  7  1
38  55  8  1
38  55  9  1
38  55  10  1
38  55  11  1
38  55  12  1
38  54  4  1
38  54  5  1
38  54  6  1
38  54  7  1
38  54  8  1
38  54  9  1
38  54  10  1
38  54  11  1
38  54  12  1
38  53  4  1
38  53  5  1
38  53  6  1
38  53  7  1
38  53  8  1
38  53  9  1
38  53  10  1
38  53  11  1
38  53  12  1
38  52  4  1
38  52  5  0
38  52  6  0
38  52  7  0
38  52  8  0
38  52  9  0
38  52  10  0
38  52  11  0
38  52  12  1
38  51  4  1
38  51  5  0
38  51  6  0
38  51  7  0
38  51  8  0
38  51  9  0
38  51  10  0
38  51  11  0
38  51  12  1
38  50  4  1
38  50  5  0
38  50  6  0
38  50  7  0
38  50  8  0
38  50  9  0
38  50  10  0
38  50  11  0
38  50  12  1
38  49  4  1
38  49  5  0
38  49  6  0
38  49  7  0
38  49  8  0
38  49  9  0
38  49  10  0
38  49  11  0
38  49  12  1
38  48  4  1
38  48  5  0
38  48  6  0
38  48  7  0
38  48  8  0
38  48  9  0
38  48  10  0
38  48  11  0
38  48  12  1
38  47  4  1
38  47  5  0
38  47  6  0
38  47  7  0
38  47  8  0
38  47  9  0
38  47  10  1
38  47  11  1
38  47  12  1
38  46  4  1
38  46  5  1
38  46  6  1
38  46  7  1
38  46  8  1
38  46  9  1
38  46  10  1
38  46  11  1
38  46  12  1
38  45  4  1
38  45  5  1
38  45  6  1
38  45  7  1
38  45  8  1
38  45  9  1
38  45  10  1
38  45  11  1
38  45  12  1
38  44  4  1
38  44  5  1
38  44  6  1
38  44  7  1
38  44  8  1
38  44  9  1
38  44  10  1
38  44  11  1
38  43  4  1
38  43  5  1
39  80  4  1
39  80  5  1
39  79  4  1
39  79  5  1
39  79  6  1
39  79  7  1
39  79  8  1
39  79  9  1
39  79  10  1
39  79  11  1
39  79  12  1
39  78  4  1
39  78  5  0
39  78  6  0
39  78  7  0
39  78  8  0
39  78  9  1
39  78  10  1
39  78  11  1
39  78  12  1
39  77  4  1
39  77  5  0
39  77  6  0
39  77  7  0
39  77  8  0
39  77  9  0
39  77  10  0
39  77  11  0
39  77  12  1
39  76  4  1
39  76  5  0
39  76  6  0
39  76  7  0
39  76  8  0
39  76  9  0
39  76  10  0
39  76  11  0
39  76  12  1
39  75  4  1
39  75  5  0
39  75  6  0
39  75  7  0
39  75  8  0
39  75  9  0
39  75  10  0
39  75  11  0
39  75  12  1
39  74  4  1
39  74  5  0
39  74  6  0
39  74  7  0
39  74  8  0
39  74  9  0
39  74  10  0
39  74  11  0
39  74  12  1
39  73  4  1
39  73  5  0
39  73  6  0
39  73  7  0
39  73  8  0
39  73  9  0
39  73  10  0
39  73  11  0
39  73  12  1
39  72  4  1
39  72  5  0
39  72  6  0
39  72  7  0
39  72  8  0
39  72  9  0
39  72  10  0
39  72  11  0
39  72  12  1
39  71  4  1
39  71  5  0
39  71  6  0
39  71  7  0
39  71  8  0
39  71  9  0
39  71  10  0
39  71  11  0
39  71  12  1
39  70  4  1
39  70  5  0
39  70  6  0
39  70  7  0
39  70  8  0
39  70  9  0
39  70  10  0
39  70  11  0
39  70  12  1
39  69  4  1
39  69  5  0
39  69  6  0
39  69  7  0
39  69  8  0
39  69  9  0
39  69  10  0
39  69  11  0
39  69  12  1
39  68  4  1
39  68  5  0
39  68  6  0
39  68  7  0
39  68  8  0
39  68  9  0
39  68  10  0
39  68  11  0
39  68  12  1
39  67  4  1
39  67  5  0
39  67  6  0
39  67  7  0
39  67  8  0
39  67  9  0
39  67  10  0
39  67  11  0
39  67  12  1
39  66  4  1
39  66  5  0
39  66  6  0
39  66  7  0
39  66  8  0
39  66  9  0
39  66  10  0
39  66  11  0
39  66  12  1
39  65  4  1
39  65  5  0
39  65  6  0
39  65  7  0
39  65  8  0
39  65  9  0
39  65  10  0
39  65  11  0
39  65  12  1
39  64  4  1
39  64  5  0
39  64  6  0
39  64  7  0
39  64  8  0
39  64  9  0
39  64  10  0
39  64  11  0
39  64  12  1
39  63  4  1
39  63  5  0
39  63  6  0
39  63  7  0
39  63  8  0
39  63  9  0
39  63  10  0
39  63  11  0
39  63  12  1
39  62  4  1
39  62  5  0
39  62  6  0
39  62  7  0
39  62  8  0
39  62  9  0
39  62  10  0
39  62  11  0
39  62  12  1
39  61  4  1
39  61  5  0
39  61  6  0
39  61  7  0
39  61  8  0
39  61  9  0
39  61  10  0
39  61  11  0
39  61  12  1
39  60  4  1
39  60  5  0
39  60  6  0
39  60  7  0
39  60  8  0
39  60  9  0
39  60  10  0
39  60  11  0
39  60  12  1
39  59  4  1
39  59  5  1
39  59  6  0
39  59  7  0
39  59  8  0
39  59  9  0
39  59  10  0
39  59  11  0
39  59  12  1
39  58  4  1
39  58  5  1
39  58  6  1
39  58  7  1
39  58  8  1
39  58  9  1
39  58  10  1
39  58  11  1
39  58  12  1
39  57  4  1
39  57  5  0
39  57  6  1
39  57  7  1
39  57  8  1
39  57  9  1
39  57  10  1
39  57  11  1
39  57  12  1
39  56  4  1
39  56  5  0
39  56  6  0
39  56  7  0
39  56  8  0
39  56  9  0
39  56  10  0
39  56  11  0
39  56  12  1
39  55  4  1
39  55  5  0
39  55  6  0
39  55  7  0
39  55  8  0
39  55  9  0
39  55  10  0
39  55  11  1
39  55  12  1
39  54  4  1
39  54  5  1
39  54  6  1
39  54  7  1
39  54  8  1
39  54  9  1
39  54  10  1
39  54  11  1
39  54  12  1
39  53  4  1
39  53  5  1
39  53  6  1
39  53  7  1
39  53  8  1
39  53  9  1
39  53  10  1
39  53  11  1
39  53  12  1
39  52  4  1
39  52  5  1
39  52  6  1
39  52  7  1
39  52  8  1
39  52  9  1
39  52  10  1
39  52  11  1
39  52  12  1
39  51  4  1
39  51  5  1
39  51  6  1
39  51  7  1
39  51  8  1
39  51  9  1
39  51  10  1
39  51  11  1
39  51  12  1
39  50  4  1
39  50  5  0
39  50  6  0
39  50  7  0
39  50  8  0
39  50  9  0
39  50  10  0
39  50  11  0
39  50  12  1
39  49  4  1
39  49  5  0
39  49  6  0
39  49  7  0
39  49  8  0
39  49  9  0
39  49  10  0
39  49  11  0
39  49  12  1
39  48  4  1
39  48  5  0
39  48  6  0
39  48  7  0
39  48  8  0
39  48  9  0
39  48  10  0
39  48  11  0
39  48  12  1
39  47  4  1
39  47  5  0
39  47  6  0
39  47  7  0
39  47  8  0
39  47  9  0
39  47  10  0
39  47  11  0
39  47  12  1
39  46  4  1
39  46  5  0
39  46  6  0
39  46  7  0
39  46  8  0
39  46  9  0
39  46  10  0
39  46  11  1
39  46  12  1
39  45  4  1
39  45  5  0
39  45  6  0
39  45  7  0
39  45  8  0
39  45  9  0
39  45  10  0
39  45  11  1
39  45  12  1
39  44  4  1
39  44  5  1
39  44  6  1
39  44  7  1
39  44  8  1
39  44  9  1
39  44  10  1
39  44  11  1
39  43  4  1
39  43  5  1
39  43  6  1
39  43  7  1
39  43  8  1
39  43  9  1
39  43  10  1
39  43  11  1
39  42  4  1
39  42  5  1
39  42  6  1
39  42  7  1
39  42  8  1
39  42  9  1
39  42  10  1
39  42  11  1
40  80  4  1
40  80  5  1
40  80  6  1
40  80  7  1
40  80  8  1
40  79  4  1
40  79  5  1
40  79  6  1
40  79  7  1
40  79  8  1
40  79  9  1
40  79  10  1
40  79  11  1
40  79  12  1
40  78  4  1
40  78  5  0
40  78  6  0
40  78  7  0
40  78  8  0
40  78  9  0
40  78  10  0
40  78  11  0
40  78  12  1
40  77  4  1
40  77  5  0
40  77  6  0
40  77  7  0
40  77  8  0
40  77  9  0
40  77  10  0
40  77  11  0
40  77  12  1
40  76  4  1
40  76  5  0
40  76  6  0
40  76  7  0
40  76  8  0
40  76  9  0
40  76  10  0
40  76  11  0
40  76  12  1
40  75  4  1
40  75  5  0
40  75  6  0
40  75  7  0
40  75  8  0
40  75  9  0
40  75  10  0
40  75  11  0
40  75  12  1
40  74  4  1
40  74  5  0
40  74  6  0
40  74  7  0
40  74  8  0
40  74  9  0
40  74  10  0
40  74  11  0
40  74  12  1
40  73  4  1
40  73  5  0
40  73  6  0
40  73  7  0
40  73  8  0
40  73  9  0
40  73  10  0
40  73  11  0
40  73  12  1
40  72  4  1
40  72  5  0
40  72  6  0
40  72  7  0
40  72  8  0
40  72  9  0
40  72  10  0
40  72  11  0
40  72  12  1
40  71  4  1
40  71  5  0
40  71  6  0
40  71  7  0
40  71  8  0
40  71  9  0
40  71  10  0
40  71  11  0
40  71  12  1
40  70  4  1
40  70  5  0
40  70  6  0
40  70  7  0
40  70  8  0
40  70  9  0
40  70  10  0
40  70  11  0
40  70  12  1
40  69  4  1
40  69  5  0
40  69  6  0
40  69  7  0
40  69  8  0
40  69  9  0
40  69  10  0
40  69  11  0
40  69  12  1
40  68  4  1
40  68  5  1
40  68  6  1
40  68  7  0
40  68  8  0
40  68  9  0
40  68  10  0
40  68  11  0
40  68  12  1
40  67  4  1
40  67  5  1
40  67  6  1
40  67  7  0
40  67  8  0
40  67  9  0
40  67  10  0
40  67  11  0
40  67  12  1
40  66  4  1
40  66  5  0
40  66  6  0
40  66  7  0
40  66  8  0
40  66  9  0
40  66  10  0
40  66  11  0
40  66  12  1
40  65  4  1
40  65  5  0
40  65  6  0
40  65  7  0
40  65  8  0
40  65  9  0
40  65  10  0
40  65  11  0
40  65  12  1
40  64  4  1
40  64  5  0
40  64  6  0
40  64  7  0
40  64  8  0
40  64  9  0
40  64  10  0
40  64  11  0
40  64  12  1
40  63  4  1
40  63  5  0
40  63  6  0
40  63  7  0
40  63  8  0
40  63  9  0
40  63  10  0
40  63  11  0
40  63  12  1
40  62  4  1
40  62  5  0
40  62  6  0
40  62  7  0
40  62  8  0
40  62  9  0
40  62  10  0
40  62  11  0
40  62  12  1
40  61  4  1
40  61  5  0
40  61  6  0
40  61  7  0
40  61  8  0
40  61  9  0
40  61  10  0
40  61  11  0
40  61  12  1
40  60  4  1
40  60  5  0
40  60  6  0
40  60  7  0
40  60  8  0
40  60  9  0
40  60  10  0
40  60  11  0
40  60  12  1
40  59  4  1
40  59  5  0
40  59  6  0
40  59  7  0
40  59  8  0
40  59  9  0
40  59  10  0
40  59  11  0
40  59  12  1
40  58  4  1
40  58  5  0
40  58  6  0
40  58  7  0
40  58  8  1
40  58  9  1
40  58  10  1
40  58  11  1
40  58  12  1
40  57  4  1
40  57  5  0
40  57  6  0
40  57  7  0
40  57  8  0
