122  122  15
40  82  9  0
40  82  8  0
40  82  7  0
40  82  6  0
40  82  5  0
40  82  4  1
40  81  10  1
40  81  9  0
40  81  8  0
40  81  7  0
40  81  6  1
40  81  5  1
40  81  4  1
40  80  10  1
40  80  9  1
40  80  8  1
40  80  7  1
40  80  6  1
40  80  5  1
40  80  4  1
40  79  10  1
40  79  9  1
40  79  8  1
40  79  7  1
40  79  6  1
40  79  5  1
40  79  4  1
40  78  10  1
40  78  9  1
40  78  8  1
40  78  7  1
40  78  6  1
40  78  5  1
40  78  4  1
40  77  10  1
40  77  9  1
40  77  8  1
40  77  7  1
40  77  6  1
40  77  5  1
40  77  4  1
40  76  10  1
40  76  9  1
40  76  8  0
40  76  7  0
40  76  6  0
40  76  5  0
40  76  4  1
40  75  10  1
40  75  9  0
40  75  8  0
40  75  7  0
40  75  6  0
40  75  5  0
40  75  4  1
40  74  10  1
40  74  9  0
40  74  8  0
40  74  7  0
40  74  6  0
40  74  5  0
40  74  4  1
40  73  10  1
40  73  9  0
40  73  8  0
40  73  7  0
40  73  6  0
40  73  5  0
40  73  4  1
40  72  10  1
40  72  9  0
40  72  8  0
40  72  7  0
40  72  6  0
40  72  5  0
40  72  4  1
40  71  10  1
40  71  9  0
40  71  8  0
40  71  7  0
40  71  6  0
40  71  5  0
40  71  4  1
40  70  10  1
40  70  9  0
40  70  8  0
40  70  7  0
40  70  6  0
40  70  5  0
40  70  4  1
40  69  10  1
40  69  9  0
40  69  8  0
40  69  7  0
40  69  6  0
40  69  5  0
40  69  4  1
40  68  10  1
40  68  9  0
40  68  8  0
40  68  7  0
40  68  6  0
40  68  5  0
40  68  4  1
40  67  10  1
40  67  9  0
40  67  8  0
40  67  7  0
40  67  6  1
40  67  5  1
40  67  4  1
40  66  10  1
40  66  9  1
40  66  8  1
40  66  7  1
40  66  6  1
40  66  5  1
40  66  4  1
40  65  10  1
40  65  9  1
40  65  8  1
40  65  7  1
40  65  6  1
40  65  5  1
40  65  4  1
40  64  10  1
40  64  9  1
40  64  8  1
40  64  7  1
40  64  6  1
41  96  10  1
41  96  9  1
41  96  8  1
41  96  7  1
41  96  6  1
41  96  5  1
41  95  10  1
41  95  9  0
41  95  8  0
41  95  7  0
41  95  6  0
41  95  5  1
41  95  4  1
41  94  10  1
41  94  9  0
41  94  8  0
41  94  7  0
41  94  6  0
41  94  5  0
41  94  4  1
41  93  10  1
41  93  9  0
41  93  8  0
41  93  7  0
41  93  6  0
41  93  5  0
41  93  4  1
41  92  10  1
41  92  9  0
41  92  8  0
41  92  7  0
41  92  6  0
41  92  5  0
41  92  4  1
41  91  10  1
41  91  9  0
41  91  8  0
41  91  7  0
41  91  6  0
41  91  5  0
41  91  4  1
41  90  10  1
41  90  9  0
41  90  8  0
41  90  7  0
41  90  6  0
41  90  5  0
41  90  4  1
41  89  10  1
41  89  9  0
41  89  8  0
41  89  7  0
41  89  6  0
41  89  5  0
41  89  4  1
41  88  10  1
41  88  9  0
41  88  8  0
41  88  7  0
41  88  6  0
41  88  5  0
41  88  4  1
41  87  10  1
41  87  9  0
41  87  8  0
41  87  7  0
41  87  6  0
41  87  5  0
41  87  4  1
41  86  10  1
41  86  9  0
41  86  8  0
41  86  7  0
41  86  6  0
41  86  5  0
41  86  4  1
41  85  10  1
41  85  9  0
41  85  8  0
41  85  7  0
41  85  6  0
41  85  5  0
41  85  4  1
41  84  10  1
41  84  9  0
41  84  8  0
41  84  7  0
41  84  6  0
41  84  5  0
41  84  4  1
41  83  10  1
41  83  9  0
41  83  8  0
41  83  7  0
41  83  6  0
41  83  5  0
41  83  4  1
41  82  10  1
41  82  9  0
41  82  8  0
41  82  7  0
41  82  6  0
41  82  5  0
41  82  4  1
41  81  10  1
41  81  9  0
41  81  8  0
41  81  7  0
41  81  6  0
41  81  5  0
41  81  4  1
41  80  10  1
41  80  9  0
41  80  8  0
41  80  7  0
41  80  6  0
41  80  5  0
41  80  4  1
41  79  10  1
41  79  9  0
41  79  8  0
41  79  7  0
41  79  6  0
41  79  5  1
41  79  4  1
41  78  10  1
41  78  9  1
41  78  8  1
41  78  7  1
41  78  6  1
41  78  5  1
41  78  4  1
41  77  10  1
41  77  9  1
41  77  8  1
41  77  7  1
41  77  6  1
41  77  5  1
41  77  4  1
41  76  10  1
41  76  9  1
41  76  8  1
41  76  7  1
41  76  6  1
41  76  5  1
41  76  4  1
41  75  10  1
41  75  9  1
41  75  8  1
41  75  7  1
41  75  6  1
41  75  5  1
41  75  4  1
41  74  10  1
41  74  9  1
41  74  8  0
41  74  7  0
41  74  6  0
41  74  5  0
41  74  4  1
41  73  10  1
41  73  9  0
41  73  8  0
41  73  7  0
41  73  6  0
41  73  5  0
41  73  4  1
41  72  10  1
41  72  9  0
41  72  8  0
41  72  7  0
41  72  6  0
41  72  5  0
41  72  4  1
41  71  10  1
41  71  9  0
41  71  8  0
41  71  7  0
41  71  6  0
41  71  5  0
41  71  4  1
41  70  10  1
41  70  9  0
41  70  8  0
41  70  7  0
41  70  6  0
41  70  5  0
41  70  4  1
41  69  10  1
41  69  9  0
41  69  8  0
41  69  7  0
41  69  6  0
41  69  5  0
41  69  4  1
41  68  10  1
41  68  9  0
41  68  8  0
41  68  7  0
41  68  6  0
41  68  5  0
41  68  4  1
41  67  10  1
41  67  9  0
41  67  8  0
41  67  7  0
41  67  6  0
41  67  5  0
41  67  4  1
41  66  10  1
41  66  9  0
41  66  8  0
41  66  7  0
41  66  6  0
41  66  5  0
41  66  4  1
41  65  10  1
41  65  9  0
41  65  8  0
41  65  7  0
41  65  6  1
41  65  5  1
41  65  4  1
41  64  10  1
41  64  9  1
41  64  8  1
41  64  7  1
41  64  6  1
41  64  5  1
41  64  4  1
41  63  10  1
41  63  9  1
41  63  8  1
41  63  7  1
41  63  6  1
41  63  5  1
41  63  4  1
41  62  10  1
41  62  9  1
41  62  8  1
41  62  7  1
41  62  6  1
42  97  10  1
42  97  9  1
42  96  10  1
42  96  9  1
42  96  8  1
42  96  7  1
42  96  6  1
42  96  5  1
42  96  4  1
42  95  10  1
42  95  9  0
42  95  8  0
42  95  7  0
42  95  6  0
42  95  5  1
42  95  4  1
42  94  10  1
42  94  9  0
42  94  8  0
42  94  7  0
42  94  6  0
42  94  5  0
42  94  4  1
42  93  10  1
42  93  9  0
42  93  8  0
42  93  7  0
42  93  6  0
42  93  5  0
42  93  4  1
42  92  10  1
42  92  9  0
42  92  8  0
42  92  7  0
42  92  6  0
42  92  5  0
42  92  4  1
42  91  10  1
42  91  9  0
42  91  8  0
42  91  7  0
42  91  6  0
42  91  5  0
42  91  4  1
42  90  10  1
42  90  9  0
42  90  8  0
42  90  7  0
42  90  6  0
42  90  5  0
42  90  4  1
42  89  10  1
42  89  9  0
42  89  8  0
42  89  7  0
42  89  6  0
42  89  5  0
42  89  4  1
42  88  10  1
42  88  9  0
42  88  8  0
42  88  7  0
42  88  6  0
42  88  5  0
42  88  4  1
42  87  10  1
42  87  9  0
42  87  8  0
42  87  7  0
42  87  6  0
42  87  5  0
42  87  4  1
42  86  10  1
42  86  9  0
42  86  8  0
42  86  7  0
42  86  6  0
42  86  5  0
42  86  4  1
42  85  10  1
42  85  9  0
42  85  8  0
42  85  7  0
42  85  6  0
42  85  5  0
42  85  4  1
42  84  10  1
42  84  9  0
42  84  8  0
42  84  7  0
42  84  6  0
42  84  5  0
42  84  4  1
42  83  10  1
42  83  9  0
42  83  8  0
42  83  7  0
42  83  6  0
42  83  5  0
42  83  4  1
42  82  10  1
42  82  9  0
42  82  8  0
42  82  7  0
42  82  6  0
42  82  5  0
42  82  4  1
42  81  10  1
42  81  9  0
42  81  8  0
42  81  7  0
42  81  6  0
42  81  5  0
42  81  4  1
42  80  10  1
42  80  9  0
42  80  8  0
42  80  7  0
42  80  6  0
42  80  5  0
42  80  4  1
42  79  10  1
42  79  9  0
42  79  8  0
42  79  7  0
42  79  6  0
42  79  5  0
42  79  4  1
42  78  10  1
42  78  9  0
42  78  8  0
42  78  7  0
42  78  6  0
42  78  5  0
42  78  4  1
42  77  10  1
42  77  9  0
42  77  8  0
42  77  7  0
42  77  6  1
42  77  5  1
42  77  4  1
42  76  10  1
42  76  9  1
42  76  8  1
42  76  7  1
42  76  6  1
42  76  5  1
42  76  4  1
42  75  10  1
42  75  9  1
42  75  8  1
42  75  7  1
42  75  6  1
42  75  5  1
42  75  4  1
42  74  10  1
42  74  9  1
42  74  8  1
42  74  7  1
42  74  6  1
42  74  5  1
42  74  4  1
42  73  10  1
42  73  9  1
42  73  8  1
42  73  7  1
42  73  6  1
42  73  5  1
42  73  4  1
42  72  10  1
42  72  9  1
42  72  8  0
42  72  7  0
42  72  6  0
42  72  5  0
42  72  4  1
42  71  10  1
42  71  9  0
42  71  8  0
42  71  7  0
42  71  6  0
42  71  5  0
42  71  4  1
42  70  10  1
42  70  9  0
42  70  8  0
42  70  7  0
42  70  6  0
42  70  5  0
42  70  4  1
42  69  10  1
42  69  9  0
42  69  8  0
42  69  7  0
42  69  6  0
42  69  5  0
42  69  4  1
42  68  10  1
42  68  9  0
42  68  8  0
42  68  7  0
42  68  6  0
42  68  5  0
42  68  4  1
42  67  10  1
42  67  9  0
42  67  8  0
42  67  7  0
42  67  6  0
42  67  5  0
42  67  4  1
42  66  10  1
42  66  9  0
42  66  8  0
42  66  7  0
42  66  6  0
42  66  5  0
42  66  4  1
42  65  10  1
42  65  9  0
42  65  8  0
42  65  7  0
42  65  6  0
42  65  5  0
42  65  4  1
42  64  10  1
42  64  9  0
42  64  8  0
42  64  7  0
42  64  6  0
42  64  5  0
42  64  4  1
42  63  10  1
42  63  9  0
42  63  8  0
42  63  7  0
42  63  6  1
42  63  5  1
42  63  4  1
42  62  10  1
42  62  9  1
42  62  8  1
42  62  7  1
42  62  6  1
42  62  5  1
42  62  4  1
42  61  10  1
42  61  9  1
42  61  8  1
42  61  7  1
42  61  6  1
42  61  5  1
42  61  4  1
42  60  10  1
42  60  9  1
42  60  8  1
42  60  7  1
43  97  10  1
43  97  9  1
43  97  8  1
43  96  10  1
43  96  9  1
43  96  8  1
43  96  7  1
43  96  6  1
43  96  5  1
43  96  4  1
43  95  10  1
43  95  9  0
43  95  8  0
43  95  7  0
43  95  6  0
43  95  5  0
43  95  4  1
43  94  10  1
43  94  9  0
43  94  8  0
43  94  7  0
43  94  6  0
43  94  5  0
43  94  4  1
43  93  10  1
43  93  9  0
43  93  8  0
43  93  7  0
43  93  6  0
43  93  5  0
43  93  4  1
43  92  10  1
43  92  9  0
43  92  8  0
43  92  7  0
43  92  6  0
43  92  5  0
43  92  4  1
43  91  10  1
43  91  9  0
43  91  8  0
43  91  7  0
43  91  6  0
43  91  5  0
43  91  4  1
43  90  10  1
43  90  9  0
43  90  8  0
43  90  7  0
43  90  6  0
43  90  5  0
43  90  4  1
43  89  10  1
43  89  9  0
43  89  8  0
43  89  7  0
43  89  6  0
43  89  5  0
43  89  4  1
43  88  10  1
43  88  9  0
43  88  8  0
43  88  7  0
43  88  6  0
43  88  5  0
43  88  4  1
43  87  10  1
43  87  9  0
43  87  8  0
43  87  7  0
43  87  6  0
43  87  5  0
43  87  4  1
43  86  10  1
43  86  9  0
43  86  8  0
43  86  7  0
43  86  6  0
43  86  5  0
43  86  4  1
43  85  10  1
43  85  9  0
43  85  8  0
43  85  7  0
43  85  6  0
43  85  5  0
43  85  4  1
43  84  10  1
43  84  9  0
43  84  8  0
43  84  7  0
43  84  6  0
43  84  5  0
43  84  4  1
43  83  10  1
43  83  9  0
43  83  8  0
43  83  7  0
43  83  6  0
43  83  5  0
43  83  4  1
43  82  10  1
43  82  9  0
43  82  8  0
43  82  7  0
43  82  6  0
43  82  5  0
43  82  4  1
43  81  10  1
43  81  9  0
43  81  8  0
43  81  7  0
43  81  6  0
43  81  5  0
43  81  4  1
43  80  10  1
43  80  9  0
43  80  8  0
43  80  7  0
43  80  6  0
43  80  5  0
43  80  4  1
43  79  10  1
43  79  9  0
43  79  8  0
43  79  7  0
43  79  6  0
43  79  5  0
43  79  4  1
43  78  10  1
43  78  9  0
43  78  8  0
43  78  7  0
43  78  6  0
43  78  5  0
43  78  4  1
43  77  10  1
43  77  9  0
43  77  8  0
43  77  7  0
43  77  6  0
43  77  5  0
43  77  4  1
43  76  10  1
43  76  9  0
43  76  8  0
43  76  7  0
43  76  6  0
43  76  5  0
43  76  4  1
43  75  10  1
43  75  9  0
43  75  8  0
43  75  7  0
43  75  6  1
43  75  5  1
43  75  4  1
43  74  10  1
43  74  9  1
43  74  8  1
43  74  7  1
43  74  6  1
43  74  5  1
43  74  4  1
43  73  10  1
43  73  9  1
43  73  8  1
43  73  7  1
43  73  6  1
43  73  5  1
43  73  4  1
43  72  10  1
43  72  9  1
43  72  8  1
43  72  7  1
43  72  6  1
43  72  5  1
43  72  4  1
43  71  10  1
43  71  9  1
43  71  8  1
43  71  7  1
43  71  6  1
43  71  5  1
43  71  4  1
43  70  10  1
43  70  9  1
43  70  8  1
43  70  7  0
43  70  6  0
43  70  5  0
43  70  4  1
43  69  10  1
43  69  9  0
43  69  8  0
43  69  7  0
43  69  6  0
43  69  5  0
43  69  4  1
43  68  10  1
43  68  9  0
43  68  8  0
43  68  7  0
43  68  6  0
43  68  5  0
43  68  4  1
43  67  10  1
43  67  9  0
43  67  8  0
43  67  7  0
43  67  6  0
43  67  5  0
43  67  4  1
43  66  10  1
43  66  9  0
43  66  8  0
43  66  7  0
43  66  6  0
43  66  5  0
43  66  4  1
43  65  10  1
43  65  9  0
43  65  8  0
43  65  7  0
43  65  6  0
43  65  5  0
43  65  4  1
43  64  10  1
43  64  9  0
43  64  8  0
43  64  7  0
43  64  6  0
43  64  5  0
43  64  4  1
43  63  10  1
43  63  9  0
43  63  8  0
43  63  7  0
43  63  6  0
43  63  5  0
43  63  4  1
43  62  10  1
43  62  9  0
43  62  8  0
43  62  7  0
43  62  6  0
43  62  5  0
43  62  4  1
43  61  10  1
43  61  9  0
43  61  8  0
43  61  7  1
43  61  6  1
43  61  5  1
43  61  4  1
43  60  10  1
43  60  9  1
43  60  8  1
43  60  7  1
43  60  6  1
43  60  5  1
43  60  4  1
43  59  10  1
43  59  9  1
43  59  8  1
43  59  7  1
43  59  6  1
43  59  5  1
43  59  4  1
44  97  10  1
44  97  9  1
44  96  10  1
44  96  9  1
44  96  8  1
44  96  7  1
44  96  6  1
44  96  5  1
44  96  4  1
44  95  10  1
44  95  9  0
44  95  8  0
44  95  7  0
44  95  6  0
44  95  5  0
44  95  4  1
44  94  10  1
44  94  9  0
44  94  8  0
44  94  7  0
44  94  6  0
44  94  5  0
44  94  4  1
44  93  10  1
44  93  9  0
44  93  8  0
44  93  7  0
44  93  6  0
44  93  5  0
44  93  4  1
44  92  10  1
44  92  9  0
44  92  8  0
44  92  7  0
44  92  6  0
44  92  5  0
44  92  4  1
44  91  10  1
44  91  9  0
44  91  8  0
44  91  7  0
44  91  6  0
44  91  5  0
44  91  4  1
44  90  10  1
44  90  9  0
44  90  8  0
44  90  7  0
44  90  6  0
44  90  5  0
44  90  4  1
44  89  10  1
44  89  9  0
44  89  8  0
44  89  7  0
44  89  6  0
44  89  5  0
44  89  4  1
44  88  10  1
44  88  9  0
44  88  8  0
44  88  7  0
44  88  6  0
44  88  5  0
44  88  4  1
44  87  10  1
44  87  9  0
44  87  8  0
44  87  7  0
44  87  6  0
44  87  5  0
44  87  4  1
44  86  10  1
44  86  9  0
44  86  8  0
44  86  7  0
44  86  6  0
44  86  5  0
44  86  4  1
44  85  10  1
44  85  9  0
44  85  8  0
44  85  7  0
44  85  6  0
44  85  5  0
44  85  4  1
44  84  10  1
44  84  9  0
44  84  8  0
44  84  7  0
44  84  6  0
44  84  5  0
44  84  4  1
44  83  10  1
44  83  9  0
44  83  8  0
44  83  7  0
44  83  6  0
44  83  5  0
44  83  4  1
44  82  10  1
44  82  9  0
44  82  8  0
44  82  7  0
44  82  6  0
44  82  5  0
44  82  4  1
44  81  10  1
44  81  9  0
44  81  8  0
44  81  7  0
44  81  6  0
44  81  5  0
44  81  4  1
44  80  10  1
44  80  9  0
44  80  8  0
44  80  7  0
44  80  6  0
44  80  5  0
44  80  4  1
44  79  10  1
44  79  9  0
44  79  8  0
44  79  7  0
44  79  6  0
44  79  5  0
44  79  4  1
44  78  10  1
44  78  9  0
44  78  8  0
44  78  7  0
44  78  6  0
44  78  5  0
44  78  4  1
44  77  10  1
44  77  9  0
44  77  8  0
44  77  7  0
44  77  6  0
44  77  5  0
44  77  4  1
44  76  10  1
44  76  9  0
44  76  8  0
44  76  7  0
44  76  6  0
44  76  5  0
44  76  4  1
44  75  10  1
44  75  9  0
44  75  8  0
44  75  7  0
44  75  6  0
44  75  5  0
44  75  4  1
44  74  10  1
44  74  9  0
44  74  8  0
44  74  7  0
44  74  6  0
44  74  5  0
44  74  4  1
44  73  10  1
44  73  9  0
44  73  8  0
44  73  7  0
44  73  6  1
44  73  5  1
44  73  4  1
44  72  10  1
44  72  9  1
44  72  8  1
44  72  7  1
44  72  6  1
44  72  5  1
44  72  4  1
44  71  10  1
44  71  9  1
44  71  8  1
44  71  7  1
44  71  6  1
44  71  5  1
44  71  4  1
44  70  10  1
44  70  9  1
44  70  8  1
44  70  7  1
44  70  6  1
44  70  5  1
44  70  4  1
44  69  10  1
44  69  9  1
44  69  8  1
44  69  7  1
44  69  6  1
44  69  5  1
44  69  4  1
44  68  10  1
44  68  9  0
44  68  8  0
44  68  7  0
44  68  6  0
44  68  5  0
44  68  4  1
44  67  10  1
44  67  9  0
44  67  8  0
44  67  7  0
44  67  6  0
44  67  5  0
44  67  4  1
44  66  10  1
44  66  9  0
44  66  8  0
44  66  7  0
44  66  6  0
44  66  5  0
44  66  4  1
44  65  10  1
44  65  9  0
44  65  8  0
44  65  7  0
44  65  6  0
44  65  5  0
44  65  4  1
44  64  10  1
44  64  9  0
44  64  8  0
44  64  7  0
44  64  6  0
44  64  5  0
44  64  4  1
44  63  10  1
44  63  9  0
44  63  8  0
44  63  7  0
44  63  6  0
44  63  5  0
44  63  4  1
44  62  10  1
44  62  9  0
44  62  8  0
44  62  7  0
44  62  6  0
44  62  5  0
44  62  4  1
44  61  10  1
44  61  9  0
44  61  8  0
44  61  7  0
44  61  6  0
44  61  5  0
44  61  4  1
44  60  10  1
44  60  9  0
44  60  8  0
44  60  7  0
44  60  6  0
44  60  5  0
44  60  4  1
44  59  10  1
44  59  9  1
44  59  8  1
44  59  7  1
44  59  6  1
44  59  5  1
44  59  4  1
44  58  10  1
44  58  9  1
44  58  8  1
44  58  7  1
44  58  6  1
44  58  5  1
44  58  4  1
45  97  10  1
45  97  9  1
45  96  10  1
45  96  9  1
45  96  8  1
45  96  7  1
45  96  6  1
45  96  5  1
45  96  4  1
45  95  10  1
45  95  9  0
45  95  8  0
45  95  7  0
45  95  6  0
45  95  5  0
45  95  4  1
45  94  10  1
45  94  9  0
45  94  8  0
45  94  7  0
45  94  6  0
45  94  5  0
45  94  4  1
45  93  10  1
45  93  9  0
45  93  8  0
45  93  7  0
45  93  6  0
45  93  5  0
45  93  4  1
45  92  10  1
45  92  9  0
45  92  8  0
45  92  7  0
45  92  6  0
45  92  5  0
45  92  4  1
45  91  10  1
45  91  9  0
45  91  8  0
45  91  7  0
45  91  6  0
45  91  5  0
45  91  4  1
45  90  10  1
45  90  9  0
45  90  8  0
45  90  7  0
45  90  6  0
45  90  5  0
45  90  4  1
45  89  10  1
45  89  9  0
45  89  8  0
45  89  7  0
45  89  6  0
45  89  5  0
45  89  4  1
45  88  10  1
45  88  9  0
45  88  8  0
45  88  7  0
45  88  6  0
45  88  5  0
45  88  4  1
45  87  10  1
45  87  9  0
45  87  8  0
45  87  7  0
45  87  6  0
45  87  5  0
45  87  4  1
45  86  10  1
45  86  9  0
45  86  8  0
45  86  7  0
45  86  6  0
45  86  5  0
45  86  4  1
45  85  10  1
45  85  9  0
45  85  8  0
45  85  7  0
45  85  6  0
45  85  5  0
45  85  4  1
45  84  10  1
45  84  9  0
45  84  8  0
45  84  7  0
45  84  6  0
45  84  5  0
45  84  4  1
45  83  10  1
45  83  9  0
45  83  8  0
45  83  7  0
45  83  6  0
45  83  5  0
45  83  4  1
45  82  10  1
45  82  9  0
45  82  8  0
45  82  7  0
45  82  6  0
45  82  5  0
45  82  4  1
45  81  10  1
45  81  9  0
45  81  8  0
45  81  7  0
45  81  6  0
45  81  5  0
45  81  4  1
45  80  10  1
45  80  9  0
45  80  8  0
45  80  7  0
45  80  6  0
45  80  5  0
45  80  4  1
45  79  10  1
45  79  9  0
45  79  8  0
45  79  7  0
45  79  6  0
45  79  5  0
45  79  4  1
45  78  10  1
45  78  9  0
45  78  8  0
45  78  7  0
45  78  6  0
45  78  5  0
45  78  4  1
45  77  10  1
45  77  9  0
45  77  8  0
45  77  7  0
45  77  6  0
45  77  5  0
45  77  4  1
45  76  10  1
45  76  9  0
45  76  8  0
45  76  7  0
45  76  6  0
45  76  5  0
45  76  4  1
45  75  10  1
45  75  9  0
45  75  8  0
45  75  7  0
45  75  6  0
45  75  5  0
45  75  4  1
45  74  10  1
45  74  9  0
45  74  8  0
45  74  7  0
45  74  6  0
45  74  5  0
45  74  4  1
45  73  10  1
45  73  9  0
45  73  8  0
45  73  7  0
45  73  6  0
45  73  5  0
45  73  4  1
45  72  10  1
45  72  9  0
45  72  8  0
45  72  7  0
45  72  6  0
45  72  5  0
45  72  4  1
45  71  10  1
45  71  9  0
45  71  8  0
45  71  7  1
45  71  6  1
45  71  5  1
45  71  4  1
45  70  10  1
45  70  9  1
45  70  8  1
45  70  7  1
45  70  6  1
45  70  5  1
45  70  4  1
45  69  10  1
45  69  9  1
45  69  8  1
45  69  7  1
45  69  6  1
45  69  5  1
45  69  4  1
45  68  10  1
45  68  9  1
45  68  8  1
45  68  7  1
45  68  6  1
45  68  5  1
45  68  4  1
45  67  10  1
45  67  9  1
45  67  8  1
45  67  7  1
45  67  6  1
45  67  5  1
45  67  4  1
45  66  10  1
45  66  9  1
45  66  8  0
45  66  7  0
45  66  6  0
45  66  5  0
45  66  4  1
45  65  10  1
45  65  9  0
45  65  8  0
45  65  7  0
45  65  6  0
45  65  5  0
45  65  4  1
45  64  10  1
45  64  9  0
45  64  8  0
45  64  7  0
45  64  6  0
45  64  5  0
45  64  4  1
45  63  10  1
45  63  9  0
45  63  8  0
45  63  7  0
45  63  6  0
45  63  5  0
45  63  4  1
45  62  10  1
45  62  9  0
45  62  8  0
45  62  7  0
45  62  6  0
45  62  5  0
45  62  4  1
45  61  10  1
45  61  9  0
45  61  8  0
45  61  7  0
45  61  6  0
45  61  5  0
45  61  4  1
45  60  10  1
45  60  9  0
45  60  8  0
45  60  7  0
45  60  6  0
45  60  5  0
45  60  4  1
45  59  10  1
45  59  9  0
45  59  8  0
45  59  7  0
45  59  6  0
45  59  5  0
45  59  4  1
45  58  10  1
45  58  9  1
45  58  8  1
45  58  7  1
45  58  6  1
45  58  5  1
45  58  4  1
45  57  10  1
45  57  9  1
45  57  8  1
45  57  7  1
45  57  6  1
45  57  5  1
45  57  4  1
45  56  10  1
45  56  9  1
45  56  8  1
45  56  7  1
45  56  6  1
45  56  5  1
45  55  10  1
46  98  10  1
46  98  9  1
46  98  8  1
46  98  7  1
46  98  6  1
46  98  5  1
46  97  10  1
46  97  9  1
46  97  8  1
46  97  7  1
46  97  6  1
46  97  5  1
46  97  4  1
46  96  10  1
46  96  9  1
46  96  8  1
46  96  7  1
46  96  6  1
46  96  5  1
46  96  4  1
46  95  10  1
46  95  9  0
46  95  8  0
46  95  7  0
46  95  6  0
46  95  5  0
46  95  4  1
46  94  10  1
46  94  9  0
46  94  8  0
46  94  7  0
46  94  6  0
46  94  5  0
46  94  4  1
46  93  10  1
46  93  9  0
46  93  8  0
46  93  7  0
46  93  6  0
46  93  5  0
46  93  4  1
46  92  10  1
46  92  9  0
46  92  8  0
46  92  7  0
46  92  6  0
46  92  5  0
46  92  4  1
46  91  10  1
46  91  9  0
46  91  8  0
46  91  7  0
46  91  6  0
46  91  5  0
46  91  4  1
46  90  10  1
46  90  9  0
46  90  8  0
46  90  7  0
46  90  6  0
46  90  5  0
46  90  4  1
46  89  10  1
46  89  9  0
46  89  8  0
46  89  7  0
46  89  6  0
46  89  5  0
46  89  4  1
46  88  10  1
46  88  9  0
46  88  8  0
46  88  7  0
46  88  6  0
46  88  5  0
46  88  4  1
46  87  10  1
46  87  9  0
46  87  8  0
46  87  7  0
46  87  6  0
46  87  5  0
46  87  4  1
46  86  10  1
46  86  9  0
46  86  8  0
46  86  7  0
46  86  6  0
46  86  5  0
46  86  4  1
46  85  10  1
46  85  9  0
46  85  8  0
46  85  7  0
46  85  6  0
46  85  5  0
46  85  4  1
46  84  10  1
46  84  9  0
46  84  8  0
46  84  7  0
46  84  6  0
46  84  5  0
46  84  4  1
46  83  10  1
46  83  9  0
46  83  8  0
46  83  7  0
46  83  6  0
46  83  5  0
46  83  4  1
46  82  10  1
46  82  9  0
46  82  8  0
46  82  7  0
46  82  6  0
46  82  5  0
46  82  4  1
46  81  10  1
46  81  9  0
46  81  8  0
46  81  7  0
46  81  6  0
46  81  5  0
46  81  4  1
46  80  10  1
46  80  9  0
46  80  8  0
46  80  7  0
46  80  6  0
46  80  5  0
46  80  4  1
46  79  10  1
46  79  9  0
46  79  8  0
46  79  7  0
46  79  6  0
46  79  5  0
46  79  4  1
46  78  10  1
46  78  9  0
46  78  8  0
46  78  7  0
46  78  6  0
46  78  5  0
46  78  4  1
46  77  10  1
46  77  9  0
46  77  8  0
46  77  7  0
46  77  6  0
46  77  5  0
46  77  4  1
46  76  10  1
46  76  9  0
46  76  8  0
46  76  7  0
46  76  6  0
46  76  5  0
46  76  4  1
46  75  10  1
46  75  9  0
46  75  8  0
46  75  7  0
46  75  6  0
46  75  5  0
46  75  4  1
46  74  10  1
46  74  9  0
46  74  8  0
46  74  7  0
46  74  6  0
46  74  5  0
46  74  4  1
46  73  10  1
46  73  9  0
46  73  8  0
46  73  7  0
46  73  6  0
46  73  5  0
46  73  4  1
46  72  10  1
46  72  9  0
46  72  8  0
46  72  7  0
46  72  6  0
46  72  5  0
46  72  4  1
46  71  10  1
46  71  9  0
46  71  8  0
46  71  7  0
46  71  6  0
46  71  5  0
46  71  4  1
46  70  10  1
46  70  9  0
46  70  8  0
46  70  7  0
46  70  6  0
46  70  5  0
46  70  4  1
46  69  10  1
46  69  9  0
46  69  8  0
46  69  7  1
46  69  6  1
46  69  5  1
46  69  4  1
46  68  10  1
46  68  9  1
46  68  8  1
46  68  7  1
46  68  6  1
46  68  5  1
46  68  4  1
46  67  10  1
46  67  9  1
46  67  8  1
46  67  7  1
46  67  6  1
46  67  5  1
46  67  4  1
46  66  10  1
46  66  9  1
46  66  8  1
46  66  7  1
46  66  6  1
46  66  5  1
46  66  4  1
46  65  10  1
46  65  9  1
46  65  8  1
46  65  7  1
46  65  6  1
46  65  5  1
46  65  4  1
46  64  10  1
46  64  9  0
46  64  8  0
46  64  7  0
46  64  6  0
46  64  5  0
46  64  4  1
46  63  10  1
46  63  9  0
46  63  8  0
46  63  7  0
46  63  6  0
46  63  5  0
46  63  4  1
46  62  10  1
46  62  9  0
46  62  8  0
46  62  7  0
46  62  6  0
46  62  5  0
46  62  4  1
46  61  10  1
46  61  9  0
46  61  8  0
46  61  7  0
46  61  6  0
46  61  5  0
46  61  4  1
46  60  10  1
46  60  9  0
46  60  8  0
46  60  7  0
46  60  6  0
46  60  5  0
46  60  4  1
46  59  10  1
46  59  9  0
46  59  8  0
46  59  7  0
46  59  6  0
46  59  5  0
46  59  4  1
46  58  10  1
46  58  9  0
46  58  8  0
46  58  7  0
46  58  6  0
46  58  5  1
46  58  4  1
